0.878564,2.146845,2.097893
0.095081,1.186201,0.909256
0.648890,2.359868,1.794773
0.654182,0.593209,0.695973
0.720574,1.323106,1.047796
0.195015,0.944320,0.970194
0.153327,1.653700,1.460601
0.813487,2.380801,2.120207
0.527062,2.702028,1.892189
0.247804,0.806606,0.650107
3.432975,4.914228,3.426243
0.183059,2.272713,1.343373
0.623619,1.123121,0.241619
0.389874,0.948724,0.994498
0.118185,1.023036,0.752627
0.530418,1.035594,0.986436
0.240236,1.161330,0.956466
0.350245,0.516282,0.487419
0.251092,0.589211,0.353386
0.126655,0.958706,0.713711
0.140909,0.979462,0.923392
0.291103,0.642202,0.539136
0.620503,1.851689,1.366006
0.380173,0.749612,0.882341
0.210479,0.573462,0.387635
0.156921,1.014259,0.745964
0.557435,1.504523,0.585560
0.226106,0.561833,0.476686
0.193312,0.870796,0.864524
0.164760,2.010263,1.248008
0.333018,0.941203,1.490962
0.255736,2.233244,1.563831
0.528102,1.409137,0.555376
0.160820,0.935138,0.732279
0.317685,0.564337,0.588377
0.337545,0.620425,0.814878
0.293810,2.340360,1.370550
0.169616,0.641371,0.609237
1.031070,1.315170,0.960431
0.100240,1.066724,0.806594
0.211425,2.328184,1.459345
0.195749,1.049761,0.719278
0.082915,0.956542,0.952736
0.347847,2.426510,1.859055
0.187810,1.100664,1.174127
0.498669,1.631316,1.987693
0.323075,0.930271,1.273253
0.069352,1.035743,0.777491
0.229719,2.334352,1.500333
0.220741,2.061544,1.450416
0.114564,1.030723,0.797229
0.136642,2.050398,1.455567
0.522527,2.256265,1.438815
0.637261,1.187611,0.571407
0.259682,0.633471,0.400950
0.208123,1.007830,1.195451
0.473696,2.398222,1.974496
0.616636,2.857229,1.890416
0.458464,2.057993,1.929665
0.143173,0.855005,0.811480
0.773516,0.555519,1.354672
0.471832,0.995811,1.103977
0.361319,1.625832,1.203995
0.080963,0.950537,0.819997
0.532445,0.998417,1.187908
0.541617,0.528425,1.093344
0.457007,1.730704,1.486166
0.367342,0.926787,1.363977
0.146306,0.993697,0.902346
0.169716,1.311144,1.274565
0.286676,1.033483,1.391725
0.314931,1.039115,0.680739
0.613683,0.623753,0.902981
0.599803,1.729179,0.820915
0.272795,0.632479,0.517162
0.171620,0.916378,0.815736
0.261263,0.611406,0.682125
0.172570,1.727819,1.103284
0.326252,1.013333,0.869119
0.565702,1.733647,2.173466
0.230214,0.639147,0.567301
0.075527,0.949659,1.124194
0.946070,2.490387,2.293444
0.822375,1.377707,0.670385
0.269811,0.920987,1.118573
0.226082,0.565898,0.456140
0.205973,2.300703,1.437709
0.404891,0.635408,0.914264
0.162466,0.988407,1.026333
0.314089,0.611342,0.863223
0.302793,0.640016,0.534137
0.182215,2.168214,1.529883
0.873143,2.693237,2.073264
0.086856,0.708574,1.116236
0.289599,0.594390,0.884390
0.051000,1.043932,0.920468
0.328602,2.259787,1.243897
0.257410,1.020136,0.723950
0.223734,0.621130,0.825962
0.312633,0.585780,0.882642
0.657668,3.129261,1.806711
0.484176,0.970096,0.850251
0.221285,2.301792,1.556141
0.572697,2.915215,2.361430
0.477098,2.298886,1.975037
0.150960,0.793591,0.632481
0.474119,1.021047,1.455383
0.229481,0.616801,0.676307
0.206453,0.989668,0.597444
0.576862,0.603944,1.326121
0.311831,0.876395,0.983378
0.263328,1.078876,0.638508
0.670316,2.722494,2.006199
0.036308,0.912992,0.717740
0.502760,2.340394,2.012822
0.275011,1.000156,1.186106
0.239485,0.598694,0.771901
0.661822,0.936385,1.294349
0.318373,0.575797,0.971320
0.040582,0.922625,0.927941
0.166274,0.552575,0.579590
0.297060,2.373675,1.137860
0.336109,2.012205,1.686100
0.347386,2.315547,1.672087
0.310981,1.157695,0.627973
0.130133,0.853417,0.699853
0.329499,2.401280,1.883305
0.337654,1.623221,1.053628
0.282708,0.957190,1.303092
0.150045,1.108761,0.631742
0.092526,1.297019,0.716173
0.271067,2.375590,1.123052
0.613819,0.584257,0.674587
0.218625,0.977401,0.766808
0.232102,0.616032,0.414664
0.609886,0.988316,1.049028
0.128954,0.874803,1.052811
0.239571,0.861090,0.696337
0.222157,0.592936,0.521242
0.313009,1.824112,1.197157
0.224027,1.065271,0.674422
0.087181,0.992370,0.811302
0.662007,1.665957,0.294468
0.138426,0.579856,0.530479
0.178849,2.365549,1.249716
0.164345,1.008093,0.591189
0.157589,1.014863,0.835804
0.504432,0.662378,0.739096
0.655322,3.428484,2.477721
0.132058,2.043986,1.394706
0.415811,2.060044,1.521739
0.158103,1.490988,1.281977
0.150851,1.121243,0.684752
0.236354,2.321162,1.096226
0.485074,1.061469,0.930692
0.075375,0.812722,0.977444
0.237514,0.527323,0.659481
0.442089,0.700294,0.729238
0.336496,2.348241,1.823437
0.568101,2.604237,2.102587
0.601609,0.838000,0.574256
0.293385,0.790705,0.372662
0.515351,2.457625,2.143225
0.601430,1.207066,0.353203
0.751603,2.191420,1.058570
1.522391,4.769839,2.665058
0.564456,3.326233,1.312257
0.858616,2.523697,2.015890
1.806217,4.601192,2.320063
0.427263,2.243565,0.892998
2.567034,5.479275,3.598708
2.582187,4.163171,2.741954
0.658506,2.752027,1.502197
3.019268,5.053047,3.544825
2.070451,3.281333,1.952716
0.371266,2.567170,1.099842
1.854313,4.716229,2.567845
2.146482,3.730720,2.387764
2.487028,5.542946,3.926305
1.546735,3.612733,1.938007
1.345612,5.290606,2.609324
2.540619,4.826691,3.166811
0.507290,2.291087,1.648315
1.506952,4.631653,2.086116
0.969836,4.196799,2.369175
4.395837,8.148000,7.239102
0.076011,1.056507,0.818218
0.280933,2.240947,1.442059
1.159872,4.349582,3.444367
2.774696,4.519313,5.517606
0.301578,1.018529,1.365535
3.046821,5.752085,5.714201
2.068662,4.459563,4.121162
0.621448,2.967464,2.170811
0.800226,0.994543,1.876415
1.908059,3.613091,4.251950
3.034389,4.951706,5.521855
0.239817,0.861799,0.524313
0.733161,3.309187,2.533518
1.810254,3.686481,4.105268
